"offset [um]","PinCount []","Freq [GHz]","dB(St(VCC_moving_T1,VCC_moving_T1)) []"
100,23,3.8,-1.02795515556701
100,23,3.9,-0.99012789574858
100,23,4,-0.954814553652614
100,23,4.1,-0.921816769797189
100,23,4.2,-0.890954507619987
100,23,4.3,-0.862064105579826
100,23,4.4,-0.834996546246471
100,23,4.5,-0.809615916188918
100,23,4.6,-0.785798033483725
100,23,4.7,-0.763429221388315
100,23,4.8,-0.742405210465193
100,23,4.9,-0.722630152631166
100,23,5,-0.704015732683526
100,23,5.1,-0.686480364185126
100,23,5.2,-0.669948458536392
100,23,5.3,-0.654349756226755
100,23,5.4,-0.639618710879174
100,23,5.5,-0.625693917283621
100,23,5.6,-0.612517574841294
100,23,5.7,-0.60003497863705
100,23,5.8,-0.588194030120572
100,23,5.9,-0.576944759797505
100,23,6,-0.566238853924185
100,23,6.1,-0.556029176707064
100,23,6.2,-0.546269279326621
100,23,6.3,-0.536912885656696
100,23,6.4,-0.52791334428715
100,23,6.5,-0.519223033646927
100,23,6.6,-0.510792707152231
100,23,6.7,-0.50257076098623
100,23,6.8,-0.494502406777713
100,23,6.9,-0.48652872670965
100,23,7,-0.478585586787855
100,23,7.1,-0.470602381322606
100,23,7.2,-0.46250057900755
100,23,7.3,-0.454192042514234
100,23,7.4,-0.445577099186237
100,23,7.5,-0.436542356619247
100,23,7.6,-0.426958292732887
100,23,7.7,-0.416676725428162
100,23,7.8,-0.405528412328568
100,23,7.9,-0.393321317235967
100,23,8,-0.379840632817644
100,23,8.1,-0.364852727842041
100,23,8.2,-0.348117325519066
100,23,8.3,-0.329416538329083
100,23,8.4,-0.308618347415917
100,23,8.5,-0.28581130818316
100,23,8.6,-0.261589920473977
100,23,8.7,-0.237668934745077
100,23,8.8,-0.218244254237565
100,23,8.9,-0.213122642320076
100,23,9,-0.245204722560208
100,23,9.1,-0.368743135636226
100,23,9.2,-0.71089109342732
100,23,9.3,-1.52421440696963
100,23,9.4,-2.93472326720221
100,23,9.5,-3.70138975207303
100,23,9.6,-2.66830766164729
100,23,9.7,-1.50829811424435
100,23,9.8,-3.13727412897027
100,23,9.9,-7.61331092514877
100,23,10,-7.93014197558312
100,23,10.1,-6.83330792487174
100,23,10.2,-6.07813837862793
100,23,10.3,-5.64387301855606
100,23,10.4,-5.42063476599386
100,23,10.5,-5.34185597556629
100,23,10.6,-5.36898550861832
100,23,10.7,-5.47609350787807
100,23,10.8,-5.63840656568444
100,23,10.9,-5.82054640437839
100,23,11,-5.96202583581836
100,23,11.1,-5.96444752221408
100,23,11.2,-5.70148419624498
100,23,11.3,-5.0817907408462
100,23,11.4,-4.13980680685173
100,23,11.5,-3.05134617149817
100,23,11.6,-2.05246867108357
100,23,11.7,-1.38333548445774
100,23,11.8,-1.40380459327899
100,23,11.9,-3.25246705273676
100,23,12,-12.7318356127109
100,23,12.1,-10.061858198463
100,23,12.2,-3.96149820995567
100,23,12.3,-2.07143012597024
100,23,12.4,-1.26398993610815
100,23,12.5,-0.867750663564428
100,23,12.6,-0.66220986520061
100,23,12.7,-0.556786398568662
100,23,12.8,-0.508223880763975
100,23,12.9,-0.493502302113058
100,23,13,-0.499329168388433
100,23,13.1,-0.517524216224736
100,23,13.2,-0.542794412024089
100,23,13.3,-0.571583054486169
100,23,13.4,-0.601441496195661
100,23,13.5,-0.630670723263986
100,23,13.6,-0.658108014519762
100,23,13.7,-0.682993336286524
100,23,13.8,-0.704879847769529
100,23,13.9,-0.72356879817221
100,23,14,-0.739058098452024
100,23,14.1,-0.751499105348574
100,23,14.2,-0.761159198581158
100,23,14.3,-0.768389385796313
100,23,14.4,-0.773596936274865
100,23,14.5,-0.777223274894655
100,23,14.6,-0.779727316902373
100,23,14.7,-0.781574279946551
100,23,14.8,-0.783229901788604
100,23,14.9,-0.785160006947909
100,23,15,-0.787835580605319
100,23,15.1,-0.791744016688611
100,23,15.2,-0.797408196242912
100,23,15.3,-0.80541692127159
100,23,15.4,-0.816473884097188
100,23,15.5,-0.831479936256728
100,23,15.6,-0.851680304486736
100,23,15.7,-0.878949152554909
100,23,15.8,-0.916392049848902
100,23,15.9,-0.969769508915129
100,23,16,-1.05136238363027
100,23,16.1,-1.19263848750074
100,23,16.2,-1.49895254117067
100,23,16.3,-2.52042457956742
100,23,16.4,-10.0818707316971
100,23,16.5,-3.3026830098436
100,23,16.6,-1.59858046336122
100,23,16.7,-1.32999431921973
100,23,16.8,-1.28601113193375
100,23,16.9,-1.3012465065087
100,23,17,-1.33340691769147
100,23,17.1,-1.36589306025066
100,23,17.2,-1.39059166668043
100,23,17.3,-1.40447661357068
100,23,17.4,-1.4090455013481
100,23,17.5,-1.40958853677075
100,23,17.6,-1.41319217362617
100,23,17.7,-1.42498085347979
100,23,17.8,-1.44247693074751
100,23,17.9,-1.45080152169306
100,23,18,-1.42801251085534
100,23,18.1,-1.36491480966952
100,23,18.2,-1.276596999201
100,23,18.3,-1.1878432406648
100,23,18.4,-1.11547720949017
100,23,18.5,-1.06556691933567
100,23,18.6,-1.03812219118363
100,23,18.7,-1.03105901251293
100,23,18.8,-1.04193949209651
100,23,18.9,-1.06831952071516
100,23,19,-1.10742239508834
100,23,19.1,-1.15548565002729
100,23,19.2,-1.20700773955141
100,23,19.3,-1.25425000716563
100,23,19.4,-1.28759490093225
100,23,19.5,-1.29736674085333
100,23,19.6,-1.2769773098078
100,23,19.7,-1.22586646767661
100,23,19.8,-1.15010163945879
100,23,19.9,-1.05999859245779
100,23,20,-0.966439572321255
100,23,20.1,-0.878133493356882
100,23,20.2,-0.800723946380141
100,23,20.3,-0.737282275429802
100,23,20.4,-0.689368298588498
100,23,20.5,-0.658160194642938
100,23,20.6,-0.645581108940604
100,23,20.7,-0.655707863266801
100,23,20.8,-0.697212665408869
100,23,20.9,-0.788716450260902
100,23,21,-0.972409186496831
100,23,21.1,-1.35308214107402
100,23,21.2,-2.21872184318579
100,23,21.3,-4.3135498010525
100,23,21.4,-6.99328107105236
100,23,21.5,-4.72999775990139
100,23,21.6,-2.71782410247173
100,23,21.7,-1.84678398764045
100,23,21.8,-1.46289975106532
100,23,21.9,-1.29801997089087
100,23,22,-1.25345042295669
100,23,22.1,-1.2942402847233
100,23,22.2,-1.41524110812922
100,23,22.3,-1.63275950188124
100,23,22.4,-1.98926396767904
100,23,22.5,-2.57283628567593
100,23,22.6,-3.56667430783871
100,23,22.7,-5.37333156455917
100,23,22.8,-8.89584205447655
100,23,22.9,-13.7617639504691
100,23,23,-9.06053714522646
100,23,23.1,-4.81310653289773
100,23,23.2,-2.77126742282182
100,23,23.3,-1.92450125496745
100,23,23.4,-2.05400014809192
100,23,23.5,-4.07998431648197
100,23,23.6,-12.699871261697
100,23,23.7,-12.6090092040653
100,23,23.8,-6.14998884870868
100,23,23.9,-4.07459238767168
100,23,24,-3.18904745446789
100,23,24.1,-2.80814170408657
100,23,24.2,-2.73278254077108
100,23,24.3,-2.93709829389713
100,23,24.4,-3.52742994612857
100,23,24.5,-4.80603636841004
100,23,24.6,-6.96503143701214
100,23,24.7,-6.47678182748261
100,23,24.8,-4.27183512593102
100,23,24.9,-8.45229968897938
100,23,25,-6.91282110634735
100,23,25.1,-2.14808369573666
100,23,25.2,-1.10978509598465
100,23,25.3,-1.42607729541451
100,23,25.4,-3.49937301706061
100,23,25.5,-2.57233754706648
100,23,25.6,-2.57525780465351
100,23,25.7,-1.73077290298096
100,23,25.8,-0.663720335545323
100,23,25.9,-0.400448225474472
100,23,26,-0.421590358069987
100,23,26.1,-0.461069472758638
100,23,26.2,-0.521676754481288
100,23,26.3,-0.713740950384714
100,23,26.4,-0.876981225723244
100,23,26.5,-1.2697807646546
100,23,26.6,-2.23073043009909
100,23,26.7,-5.16791074276595
100,23,26.8,-9.91396131840327
100,23,26.9,-8.97455096675913
100,23,27,-4.80134427353814
100,23,27.1,-2.0644585479569
100,23,27.2,-1.11315265891728
100,23,27.3,-0.708957298169771
100,23,27.4,-0.504065173144582
100,23,27.5,-0.386642046473509
100,23,27.6,-0.313222130632021
100,23,27.7,-0.264263246778666
100,23,27.8,-0.229966562319818
100,23,27.9,-0.204990376160678
100,23,28,-0.186224624118193
100,23,28.1,-0.171759807840554
100,23,28.2,-0.160371143797635
100,23,28.3,-0.151243724063288
100,23,28.4,-0.14381820759092
100,23,28.5,-0.13770025797831
100,23,28.6,-0.132605337603463
100,23,28.7,-0.128323931373837
100,23,28.8,-0.124699003950045
100,23,28.9,-0.121611017009236
100,23,29,-0.118967752590735
100,23,29.1,-0.116697272782757
100,23,29.2,-0.114742979126464
100,23,29.3,-0.113060117370128
100,23,29.4,-0.11161331336973
100,23,29.5,-0.110374886570485
100,23,29.6,-0.109323808843992
100,23,29.7,-0.108445291617563
100,23,29.8,-0.107731134994894
100,23,29.9,-0.107181237311364
100,23,30,-0.106807228832571
100,23,30.1,-0.106640568783821
100,23,30.2,-0.106751194958368
100,23,30.3,-0.107294399776345
100,23,30.4,-0.10864533677257
100,23,30.5,-0.111863738967666
100,23,30.6,-0.12076037027277
100,23,30.7,-0.153012360218224
100,23,30.8,-0.193777099554243
100,23,30.9,-0.132919501480855
100,23,31,-0.11421558177272
100,23,31.1,-0.10871283874199
100,23,31.2,-0.106614300784842
100,23,31.3,-0.105722191888868
100,23,31.4,-0.105374478430746
100,23,31.5,-0.105324014615363
100,23,31.6,-0.105465327035869
100,23,31.7,-0.105751063770598
100,23,31.8,-0.106162331126618
100,23,31.9,-0.106697690058183
100,23,32,-0.107370261366999
100,23,32.1,-0.108210037428999
100,23,32.2,-0.109272071461644
100,23,32.3,-0.110654972187181
100,23,32.4,-0.112542056926604
100,23,32.5,-0.115300017708006
100,23,32.6,-0.119746410094771
100,23,32.7,-0.128015450500214
100,23,32.8,-0.147219841876728
100,23,32.9,-0.214038131486159
100,23,33,-0.902837226601914
100,23,33.1,-1.09248527175085
100,23,33.2,-0.240317786156253
100,23,33.3,-0.173024762626425
100,23,33.4,-0.307286483205211
100,23,33.5,-0.148117857688487
100,23,33.6,-0.127833959615995
100,23,33.7,-0.124940737402657
100,23,33.8,-0.124295345398677
100,23,33.9,-0.124502161894032
100,23,34,-0.125188118208121
100,23,34.1,-0.126205311713057
100,23,34.2,-0.127485574723415
100,23,34.3,-0.128997577634671
100,23,34.4,-0.130730430768337
100,23,34.5,-0.1326865221888
100,23,34.6,-0.134878307888226
100,23,34.7,-0.137327108817006
100,23,34.8,-0.14006313010098
100,23,34.9,-0.143126403391734
100,23,35,-0.146568602927454
100,23,35.1,-0.150455856474625
100,23,35.2,-0.154872835573929
100,23,35.3,-0.159928614430784
100,23,35.4,-0.1657650868193
100,23,35.5,-0.172569205933692
100,23,35.6,-0.180591101899098
100,23,35.7,-0.190171491777927
100,23,35.8,-0.201784222282769
100,23,35.9,-0.216104272657654
100,23,36,-0.234120193331559
100,23,36.1,-0.25732741176747
100,23,36.2,-0.288075984170842
100,23,36.3,-0.330230417554698
100,23,36.4,-0.390503464791902
100,23,36.5,-0.481366202209004
100,23,36.6,-0.628018335709129
100,23,36.7,-0.887125889384754
100,23,36.8,-1.40489399733802
100,23,36.9,-2.62931191315796
100,23,37,-6.18370947379433
100,23,37.1,-12.4425817806284
100,23,37.2,-5.36716431533587
100,23,37.3,-2.64761648835017
100,23,37.4,-1.6849483164192
100,23,37.5,-1.30681905725784
100,23,37.6,-1.18812061875909
100,23,37.7,-1.23826040943957
100,23,37.8,-1.46052989719376
100,23,37.9,-1.92584562819337
100,23,38,-2.7446004381697
100,23,38.1,-3.77426767088519
100,23,38.2,-3.98387479683195
100,23,38.3,-3.03766314520007
100,23,38.4,-2.06532935916067
100,23,38.5,-1.43907932856246
100,23,38.6,-1.06399496132556
100,23,38.7,-0.833614800587282
100,23,38.8,-0.685676355169321
100,23,38.9,-0.586545826739876
100,23,39,-0.517738275678968
100,23,39.1,-0.46868729958178
100,23,39.2,-0.433101873724685
100,23,39.3,-0.40710569804482
100,23,39.4,-0.388257807727413
100,23,39.5,-0.375025073124321
100,23,39.6,-0.36650255267274
100,23,39.7,-0.362289145104111
100,23,39.8,-0.362491955795942
100,23,39.9,-0.367895705380639
100,23,40,-0.380447844444675
100,24,0.1,-9.17761610150135
100,24,0.2,-8.95847916718962
100,24,0.3,-8.61619838489668
100,24,0.4,-8.18805344925829
100,24,0.5,-7.71034222254352
100,24,0.6,-7.21302923400576
100,24,0.7,-6.71804994616666
100,24,0.8,-6.2399530379831
100,24,0.9,-5.78747211613071
100,24,1,-5.36516758506969
100,24,1.1,-4.97478770189598
100,24,1.2,-4.61628033489896
100,24,1.3,-4.28850057678986
100,24,1.4,-3.98968697856518
100,24,1.5,-3.71777317741331
100,24,1.6,-3.4705866020899
100,24,1.7,-3.24597143470577
100,24,1.8,-3.04186148424459
100,24,1.9,-2.85632037455464
100,24,2,-2.68756068303643
100,24,2.1,-2.53394977904993
100,24,2.2,-2.39400748493981
100,24,2.3,-2.26639893011723
100,24,2.4,-2.14992480006124
100,24,2.5,-2.04351039663308
100,24,2.6,-1.9461944084495
100,24,2.7,-1.85711793952891
100,24,2.8,-1.77551411972867
100,24,2.9,-1.70069846705672
100,24,3,-1.63206007577626
100,24,3.1,-1.5690536441308
100,24,3.2,-1.51119231525243
100,24,3.3,-1.4580412865445
100,24,3.4,-1.40921212813947
100,24,3.5,-1.36435774975445
100,24,3.6,-1.32316795268148
100,24,3.7,-1.28536550723325
100,24,3.8,-1.25070269991996
100,24,3.9,-1.2189582986078
100,24,4,-1.1899348896134
100,24,4.1,-1.16345654498137
100,24,4.2,-1.13936678349724
100,24,4.3,-1.1175267929378
100,24,4.4,-1.09781388554115
100,24,4.5,-1.08012016239559
100,24,4.6,-1.06435136557959
100,24,4.7,-1.05042590060962
100,24,4.8,-1.03827401388811
100,24,4.9,-1.02783711354836
100,24,5,-1.01906722305556
100,24,5.1,-1.01192656085781
100,24,5.2,-1.0063872402757
100,24,5.3,-1.00243108685621
100,24,5.4,-1.00004957182674
100,24,5.5,-0.999243863246631
100,24,5.6,-1.00002499783438
100,24,5.7,-1.00241417983173
100,24,5.8,-1.00644321508872
100,24,5.9,-1.0121550917706
100,24,6,-1.01960472286833
100,24,6.1,-1.02885986876939
100,24,6.2,-1.04000226255359
100,24,6.3,-1.05312896705925
100,24,6.4,-1.06835399676883
100,24,6.5,-1.08581024634087
100,24,6.6,-1.10565177505686
100,24,6.7,-1.12805650660329
100,24,6.8,-1.15322941472754
100,24,6.9,-1.18140627956556
100,24,7,-1.21285811351517
100,24,7.1,-1.24789637402911
100,24,7.2,-1.28687910007807
100,24,7.3,-1.33021812765384
100,24,7.4,-1.37838756059835
100,24,7.5,-1.43193368719602
100,24,7.6,-1.49148653888308
100,24,7.7,-1.55777327049654
100,24,7.8,-1.63163348979821
100,24,7.9,-1.71403653987519
100,24,8,-1.80610049803539
100,24,8.1,-1.90911221759748
100,24,8.2,-2.02454696564009
100,24,8.3,-2.15408491520554
100,24,8.4,-2.29961961526362
100,24,8.5,-2.46325020707637
100,24,8.6,-2.6472441674139
100,24,8.7,-2.85395080118748
100,24,8.8,-3.08563962393405
100,24,8.9,-3.34424113571488
100,24,9,-3.63101154816423
100,24,9.1,-3.94633122752847
100,24,9.2,-4.29053299380348
100,24,9.3,-4.6692085583906
100,24,9.4,-5.11754527738661
100,24,9.5,-5.82560605353654
100,24,9.6,-8.17533182425886
100,24,9.7,-10.8729675869935
100,24,9.8,-4.44642076457623
100,24,9.9,-3.47747683732189
100,24,10,-2.8344133474281
100,24,10.1,-2.20367362789535
100,24,10.2,-1.59912275088794
100,24,10.3,-1.0856061357175
100,24,10.4,-0.77151846182922
100,24,10.5,-0.852808880487571
100,24,10.6,-1.64352710001169
100,24,10.7,-3.36885084372649
100,24,10.8,-5.41483946914744
100,24,10.9,-6.13257322294216
100,24,11,-5.34601663870584
100,24,11.1,-4.21775979679899
100,24,11.2,-3.24164581859934
100,24,11.3,-2.46548585927128
100,24,11.4,-1.85046821777212
100,24,11.5,-1.36975249714451
100,24,11.6,-1.04971084632538
100,24,11.7,-1.06452590288331
100,24,11.8,-2.02660501325348
100,24,11.9,-5.34798789224249
100,24,12,-10.3992986943053
100,24,12.1,-9.11059164409443
100,24,12.2,-6.60910062966114
100,24,12.3,-5.16596957818154
100,24,12.4,-4.32165067235083
100,24,12.5,-3.80155000791067
100,24,12.6,-3.47726597523693
100,24,12.7,-3.28662647144506
100,24,12.8,-3.19858389734089
100,24,12.9,-3.19606156826911
100,24,13,-3.26127685022879
100,24,13.1,-3.35022371459983
100,24,13.2,-3.34863224435268
100,24,13.3,-3.07007512502197
100,24,13.4,-2.45642056169849
100,24,13.5,-1.75266952286036
100,24,13.6,-1.21270664916391
100,24,13.7,-0.878493361771143
100,24,13.8,-0.689052800291339
100,24,13.9,-0.584061694436056
100,24,14,-0.525724218663844
100,24,14.1,-0.493185383244839
100,24,14.2,-0.475291718337718
100,24,14.3,-0.466062303873581
100,24,14.4,-0.462250455881221
100,24,14.5,-0.46207769949192
100,24,14.6,-0.464575433650514
100,24,14.7,-0.469237864390854
100,24,14.8,-0.475836607499415
100,24,14.9,-0.484321630373783
100,24,15,-0.494770331760143
100,24,15.1,-0.507365501817534
100,24,15.2,-0.52239313111518
100,24,15.3,-0.540257376586098
100,24,15.4,-0.561515304482989
100,24,15.5,-0.586940888964954
100,24,15.6,-0.617640300855368
100,24,15.7,-0.655268603324718
100,24,15.8,-0.702469718347817
100,24,15.9,-0.763869904003847
100,24,16,-0.848660649797629
100,24,16.1,-0.978735182450988
100,24,16.2,-1.22259119683927
100,24,16.3,-1.91700475698507
100,24,16.4,-5.87424122697111
100,24,16.5,-2.20460319010982
100,24,16.6,-1.36895998130986
100,24,16.7,-1.40338637577934
100,24,16.8,-1.61048160961506
100,24,16.9,-1.93297771629551
100,24,17,-2.39296270794517
100,24,17.1,-3.02985300005274
100,24,17.2,-3.81895751696391
100,24,17.3,-4.39173188041548
100,24,17.4,-3.93394525581377
100,24,17.5,-2.65890267822398
100,24,17.6,-1.67837455346869
100,24,17.7,-1.29945110282542
100,24,17.8,-1.36090781040317
100,24,17.9,-1.67292897715999
100,24,18,-2.04677568941923
100,24,18.1,-2.28695601605568
100,24,18.2,-2.28651512189269
100,24,18.3,-2.09157864188336
100,24,18.4,-1.8156808142515
100,24,18.5,-1.54184376964313
100,24,18.6,-1.30537664687107
100,24,18.7,-1.11335682581773
100,24,18.8,-0.961710999131129
100,24,18.9,-0.843660291285153
100,24,19,-0.75296077359371
100,24,19.1,-0.684937720264778
100,24,19.2,-0.63685731357413
100,24,19.3,-0.608458891572204
100,24,19.4,-0.603547114051851
100,24,19.5,-0.635086830217691
100,24,19.6,-0.744147114724456
100,24,19.7,-1.09632931978719
100,24,19.8,-2.86986422151231
100,24,19.9,-9.37307292663713
100,24,20,-1.34771316712945
100,24,20.1,-0.57976729271271
100,24,20.2,-0.396504471825615
100,24,20.3,-0.327993758252571
100,24,20.4,-0.295724244537608
100,24,20.5,-0.278770360153907
100,24,20.6,-0.269991756660574
100,24,20.7,-0.266752919523534
100,24,20.8,-0.268427917885349
100,24,20.9,-0.27587068377637
100,24,21,-0.292035733687357
100,24,21.1,-0.32469893851153
100,24,21.2,-0.396825064321141
100,24,21.3,-0.599243650713387
100,24,21.4,-1.54085969295217
100,24,21.5,-3.29872733783946
100,24,21.6,-0.701691396052281
100,24,21.7,-0.343353070022862
100,24,21.8,-0.256799866623486
100,24,21.9,-0.226072374075834
100,24,22,-0.212940307644026
100,24,22.1,-0.20695058328493
100,24,22.2,-0.204429192968946
100,24,22.3,-0.203885923662287
100,24,22.4,-0.204708517283576
100,24,22.5,-0.206764185026161
100,24,22.6,-0.210388241962343
100,24,22.7,-0.216733563390369
100,24,22.8,-0.226930900143694
100,24,22.9,-0.219612037976286
100,24,23,-0.202913925474205
100,24,23.1,-0.202202039803719
100,24,23.2,-0.204581926147193
100,24,23.3,-0.207325314194235
100,24,23.4,-0.210036822236201
100,24,23.5,-0.212620074370287
100,24,23.6,-0.214930589251844
100,24,23.7,-0.216744132199236
100,24,23.8,-0.221497772347471
100,24,23.9,-0.229190664864543
100,24,24,-0.233279096950918
100,24,24.1,-0.23744133580446
100,24,24.2,-0.242337929711822
100,24,24.3,-0.248309997205422
100,24,24.4,-0.256014665078476
100,24,24.5,-0.267544843416821
100,24,24.6,-0.294328232367681
100,24,24.7,-0.364788501541909
100,24,24.8,-0.601175450037458
100,24,24.9,-1.69071152651981
100,24,25,-1.31206369291144
100,24,25.1,-1.0208055425801
100,24,25.2,-1.12891110380252
100,24,25.3,-1.56372145571902
100,24,25.4,-2.50678534091456
100,24,25.5,-3.44362006354693
100,24,25.6,-2.8011257736323
100,24,25.7,-2.11112482797453
100,24,25.8,-3.46046189206351
100,24,25.9,-0.800889089863423
100,24,26,-0.44084784674022
100,24,26.1,-0.358176531198189
